slot_id,service_date,split,slot_in_day,type_id,observed_count,mean_value
2016-11-01-13,2016-11-01,train,13,9,3.0,0.15246534878436718
2016-11-01-13,2016-11-01,train,13,10,2.0,0.1850715746421268
2016-11-01-13,2016-11-01,train,13,11,3.0,0.3028857077936833
2016-11-01-13,2016-11-01,train,13,12,6.0,0.1960917973187912
2016-11-01-13,2016-11-01,train,13,13,2.0,0.17109747784594412
2016-11-01-13,2016-11-01,train,13,14,10.0,0.3044308111792774
2016-11-01-13,2016-11-01,train,13,15,10.0,0.32331288343558284
2016-11-01-13,2016-11-01,train,13,16,6.0,0.2635764598954783
2016-11-01-13,2016-11-01,train,13,17,6.0,0.3152692569870484
2016-11-01-13,2016-11-01,train,13,18,3.0,0.18859350147693707
2016-11-01-13,2016-11-01,train,13,19,11.0,0.37782735328747596
2016-11-01-13,2016-11-01,train,13,20,17.0,0.340550944304102
2016-11-01-13,2016-11-01,train,13,21,2.0,0.23006134969325154
2016-11-01-13,2016-11-01,train,13,22,3.0,0.24085435128379915
2016-11-01-13,2016-11-01,train,13,23,15.0,0.39909111565553285
2016-11-01-13,2016-11-01,train,13,24,0.0,0.0
2016-11-01-13,2016-11-01,train,13,25,19.0,0.2680730455996843
2016-11-01-13,2016-11-01,train,13,26,10.0,0.270892978868439
2016-11-01-13,2016-11-01,train,13,27,36.0,0.37245323032644095
2016-11-01-13,2016-11-01,train,13,28,35.0,0.4788587009445905
2016-11-01-13,2016-11-01,train,13,29,35.0,0.37246080436264484
2016-11-01-14,2016-11-01,train,14,0,4.0,0.22886843899113837
2016-11-01-14,2016-11-01,train,14,1,24.0,0.2582367643717337
2016-11-01-14,2016-11-01,train,14,2,12.0,0.31879118382185867
2016-11-01-14,2016-11-01,train,14,3,12.0,0.20319245625994095
2016-11-01-14,2016-11-01,train,14,4,1.0,0.15610088616223586
2016-11-01-14,2016-11-01,train,14,5,8.0,0.23449216087252897
2016-11-01-14,2016-11-01,train,14,6,4.0,0.2849352419904567
2016-11-01-14,2016-11-01,train,14,7,8.0,0.30086912065439675
2016-11-01-14,2016-11-01,train,14,8,9.0,0.21154283117473302
2016-11-01-14,2016-11-01,train,14,9,2.0,0.15064758009543286
2016-11-01-14,2016-11-01,train,14,10,1.0,0.26175869120654394
2016-11-01-14,2016-11-01,train,14,11,5.0,0.23394683026584867
2016-11-01-14,2016-11-01,train,14,12,6.0,0.3182231311065667
2016-11-01-14,2016-11-01,train,14,13,2.0,0.17893660531697342
2016-11-01-14,2016-11-01,train,14,14,15.0,0.2648943421949557
2016-11-01-14,2016-11-01,train,14,15,8.0,0.2199216087252897
2016-11-01-14,2016-11-01,train,14,16,7.0,0.2553315804849547
2016-11-01-14,2016-11-01,train,14,17,13.0,0.23412511142572492
2016-11-01-14,2016-11-01,train,14,18,2.0,0.2658486707566462
2016-11-01-14,2016-11-01,train,14,19,13.0,0.2862985685071575
2016-11-01-14,2016-11-01,train,14,20,18.0,0.24138453381807168
2016-11-01-14,2016-11-01,train,14,21,1.0,0.12065439672801637
2016-11-01-14,2016-11-01,train,14,22,5.0,0.2496250852079073
2016-11-01-14,2016-11-01,train,14,23,15.0,0.2685753237900477
2016-11-01-14,2016-11-01,train,14,24,5.0,0.18214042263122018
2016-11-01-14,2016-11-01,train,14,25,15.0,0.25089752329016135
2016-11-01-14,2016-11-01,train,14,26,8.0,0.26295160190865713
2016-11-01-14,2016-11-01,train,14,27,18.0,0.3217071877603575
2016-11-01-14,2016-11-01,train,14,28,27.0,0.4301042692317403
2016-11-01-14,2016-11-01,train,14,29,32.0,0.37602249488752554
2016-11-01-15,2016-11-01,train,15,0,9.0,0.19495569188820724
2016-11-01-15,2016-11-01,train,15,1,16.0,0.2061179277436946
2016-11-01-15,2016-11-01,train,15,2,5.0,0.2741649625085208
2016-11-01-15,2016-11-01,train,15,3,1.0,0.1792774369461486
2016-11-01-15,2016-11-01,train,15,4,4.0,0.2614178595773688
2016-11-01-15,2016-11-01,train,15,5,14.0,0.22582529944493132
2016-11-01-15,2016-11-01,train,15,6,9.0,0.3037945921381504
2016-11-01-15,2016-11-01,train,15,7,3.0,0.4028629856850716
2016-11-01-15,2016-11-01,train,15,8,7.0,0.18677573278800272
2016-11-01-15,2016-11-01,train,15,9,9.0,0.2679694008937363
2016-11-01-15,2016-11-01,train,15,10,2.0,0.39843217450579416
2016-11-01-15,2016-11-01,train,15,11,10.0,0.25828220858895706
2016-11-01-15,2016-11-01,train,15,12,8.0,0.22946489434219497
2016-11-01-15,2016-11-01,train,15,13,7.0,0.2744181517187652
2016-11-01-15,2016-11-01,train,15,14,10.0,0.19243353783231082
2016-11-01-15,2016-11-01,train,15,15,11.0,0.301728945900725
2016-11-01-15,2016-11-01,train,15,16,8.0,0.18643490115882755
2016-11-01-15,2016-11-01,train,15,17,3.0,0.2744830720290843
2016-11-01-15,2016-11-01,train,15,18,4.0,0.45688479890933875
2016-11-01-15,2016-11-01,train,15,19,21.0,0.28668809036907195
2016-11-01-15,2016-11-01,train,15,20,6.0,0.3261758691206544
2016-11-01-15,2016-11-01,train,15,21,2.0,0.24812542603953647
2016-11-01-15,2016-11-01,train,15,22,5.0,0.14546693933197002
2016-11-01-15,2016-11-01,train,15,23,19.0,0.30283787177555344
2016-11-01-15,2016-11-01,train,15,24,8.0,0.3012099522835719
2016-11-01-15,2016-11-01,train,15,25,21.0,0.27010095108254617
2016-11-01-15,2016-11-01,train,15,26,9.0,0.28478376126637883
2016-11-01-15,2016-11-01,train,15,27,18.0,0.2465348784367189
2016-11-01-15,2016-11-01,train,15,28,24.0,0.37974324017268807
2016-11-01-15,2016-11-01,train,15,29,27.0,0.3265167007498296
2016-11-01-16,2016-11-01,train,16,0,18.0,0.2258198894190714
2016-11-01-16,2016-11-01,train,16,1,15.0,0.31206543967280165
2016-11-01-16,2016-11-01,train,16,2,17.0,0.2728256946950559
2016-11-01-16,2016-11-01,train,16,3,9.0,0.2018480648337499
2016-11-01-16,2016-11-01,train,16,4,3.0,0.31401954101340607
2016-11-01-16,2016-11-01,train,16,5,8.0,0.2466768916155419
2016-11-01-16,2016-11-01,train,16,6,5.0,0.2189502385821404
2016-11-01-16,2016-11-01,train,16,7,4.0,0.2530674846625767
2016-11-01-16,2016-11-01,train,16,8,7.0,0.24578829486804946
2016-11-01-16,2016-11-01,train,16,9,10.0,0.18193592365371508
2016-11-01-16,2016-11-01,train,16,10,3.0,0.2531242899341059
2016-11-01-16,2016-11-01,train,16,11,14.0,0.2404323692667251
2016-11-01-16,2016-11-01,train,16,12,7.0,0.24208783717986174
2016-11-01-16,2016-11-01,train,16,13,5.0,0.22140422631220175
2016-11-01-16,2016-11-01,train,16,14,10.0,0.21342876618950238
2016-11-01-16,2016-11-01,train,16,15,9.0,0.25479057789896237
2016-11-01-16,2016-11-01,train,16,16,7.0,0.34024734638231574
2016-11-01-16,2016-11-01,train,16,17,6.0,0.36718927516473526
2016-11-01-16,2016-11-01,train,16,18,5.0,0.3582822085889571
2016-11-01-16,2016-11-01,train,16,19,18.0,0.2558130727864879
2016-11-01-16,2016-11-01,train,16,20,12.0,0.24568279936378098
2016-11-01-16,2016-11-01,train,16,21,5.0,0.23435582822085887
2016-11-01-16,2016-11-01,train,16,22,3.0,0.2179050215860032
2016-11-01-16,2016-11-01,train,16,23,16.0,0.26989604635310155
2016-11-01-16,2016-11-01,train,16,24,5.0,0.28916155419222905
2016-11-01-16,2016-11-01,train,16,25,16.0,0.2874062713019768
2016-11-01-16,2016-11-01,train,16,26,7.0,0.34540851105268283
2016-11-01-16,2016-11-01,train,16,27,13.0,0.3521577263908552
2016-11-01-16,2016-11-01,train,16,28,22.0,0.43384767924645223
2016-11-01-16,2016-11-01,train,16,29,21.0,0.32057649235563346
2016-11-01-17,2016-11-01,train,17,0,17.0,0.18573318898111393
2016-11-01-17,2016-11-01,train,17,1,15.0,0.27661895023858213
2016-11-01-17,2016-11-01,train,17,2,9.0,0.21972279027493755
2016-11-01-17,2016-11-01,train,17,3,8.0,0.17177914110429449
2016-11-01-17,2016-11-01,train,17,4,4.0,0.23244717109747784
2016-11-01-17,2016-11-01,train,17,5,8.0,0.24531356509884117
2016-11-01-17,2016-11-01,train,17,6,2.0,0.18302658486707565
2016-11-01-17,2016-11-01,train,17,7,3.0,0.2088161781413315
2016-11-01-17,2016-11-01,train,17,8,8.0,0.18243012951601909
2016-11-01-17,2016-11-01,train,17,9,4.0,0.2498295841854124
2016-11-01-17,2016-11-01,train,17,10,4.0,0.1390593047034765
2016-11-01-17,2016-11-01,train,17,11,6.0,0.20972506248579867
2016-11-01-17,2016-11-01,train,17,12,4.0,0.24812542603953647
2016-11-01-17,2016-11-01,train,17,13,6.0,0.233924108157237
2016-11-01-17,2016-11-01,train,17,14,15.0,0.21445126107702794
2016-11-01-17,2016-11-01,train,17,15,8.0,0.25153374233128833
2016-11-01-17,2016-11-01,train,17,16,9.0,0.3268954025600242
2016-11-01-17,2016-11-01,train,17,17,6.0,0.32322199500113613
2016-11-01-17,2016-11-01,train,17,18,6.0,0.22210861167916382
2016-11-01-17,2016-11-01,train,17,19,26.0,0.2822872424099418
2016-11-01-17,2016-11-01,train,17,20,18.0,0.24857986821177006
2016-11-01-17,2016-11-01,train,17,21,2.0,0.15678254942058623
2016-11-01-17,2016-11-01,train,17,22,5.0,0.3337423312883436
2016-11-01-17,2016-11-01,train,17,23,11.0,0.32955320071884486
2016-11-01-17,2016-11-01,train,17,24,4.0,0.15746421267893662
2016-11-01-17,2016-11-01,train,17,25,24.0,0.2578959327425585
2016-11-01-17,2016-11-01,train,17,26,8.0,0.25144853442399456
2016-11-01-17,2016-11-01,train,17,27,16.0,0.2656782549420586
2016-11-01-17,2016-11-01,train,17,28,22.0,0.44825556175249426
2016-11-01-17,2016-11-01,train,17,29,22.0,0.2897068847989093
2016-11-01-18,2016-11-01,train,18,0,13.0,0.18509779245975563
2016-11-01-18,2016-11-01,train,18,1,12.0,0.2888548057259714
2016-11-01-18,2016-11-01,train,18,2,16.0,0.21838786639400137
2016-11-01-18,2016-11-01,train,18,3,6.0,0.24301295160190864
2016-11-01-18,2016-11-01,train,18,4,5.0,0.17627811860940695
2016-11-01-18,2016-11-01,train,18,5,10.0,0.2450579413769598
2016-11-01-18,2016-11-01,train,18,6,9.0,0.2079830341589033
2016-11-01-18,2016-11-01,train,18,7,10.0,0.25903203817314246
2016-11-01-18,2016-11-01,train,18,8,3.0,0.1899568279936378
2016-11-01-18,2016-11-01,train,18,9,9.0,0.23320457471786715
2016-11-01-18,2016-11-01,train,18,10,5.0,0.18773006134969322
2016-11-01-18,2016-11-01,train,18,11,5.0,0.2838445807770961
2016-11-01-18,2016-11-01,train,18,12,6.0,0.2441490570324926
2016-11-01-18,2016-11-01,train,18,13,0.0,0.0
2016-11-01-18,2016-11-01,train,18,14,15.0,0.3110202226766644
2016-11-01-18,2016-11-01,train,18,15,9.0,0.28751041429978036
2016-11-01-18,2016-11-01,train,18,16,10.0,0.23830947511929107
2016-11-01-18,2016-11-01,train,18,17,7.0,0.17207128250073037
2016-11-01-18,2016-11-01,train,18,18,6.0,0.2117700522608498
2016-11-01-18,2016-11-01,train,18,19,19.0,0.31657876798335305
2016-11-01-18,2016-11-01,train,18,20,4.0,0.18984321745057942
2016-11-01-18,2016-11-01,train,18,21,3.0,0.1222449443308339
2016-11-01-18,2016-11-01,train,18,22,3.0,0.3101567825494206
2016-11-01-18,2016-11-01,train,18,23,18.0,0.23290161326971143
2016-11-01-18,2016-11-01,train,18,24,5.0,0.31247443762781185
2016-11-01-18,2016-11-01,train,18,25,20.0,0.3944444444444445
2016-11-01-18,2016-11-01,train,18,26,1.0,0.3592365371506476
2016-11-01-18,2016-11-01,train,18,27,13.0,0.20533794766923602
2016-11-01-18,2016-11-01,train,18,28,27.0,0.38630109318589206
2016-11-01-18,2016-11-01,train,18,29,31.0,0.36031400488158855
2016-11-01-19,2016-11-01,train,19,0,16.0,0.21668370824812544
2016-11-01-19,2016-11-01,train,19,1,17.0,0.2868599382493284
2016-11-01-19,2016-11-01,train,19,2,9.0,0.24479285010982352
2016-11-01-19,2016-11-01,train,19,3,8.0,0.2224778459441036
2016-11-01-19,2016-11-01,train,19,4,12.0,0.27823221995001135
2016-11-01-19,2016-11-01,train,19,5,8.0,0.16820040899795502
2016-11-01-19,2016-11-01,train,19,6,4.0,0.37423312883435583
2016-11-01-19,2016-11-01,train,19,7,10.0,0.2385821404226312
2016-11-01-19,2016-11-01,train,19,8,6.0,0.25289706884798907
2016-11-01-19,2016-11-01,train,19,9,12.0,0.19995455578277666
2016-11-01-19,2016-11-01,train,19,10,3.0,0.1954101340604408
2016-11-01-19,2016-11-01,train,19,11,5.0,0.22658486707566464
2016-11-01-19,2016-11-01,train,19,12,4.0,0.27096114519427406
2016-11-01-19,2016-11-01,train,19,13,3.0,0.3285616905248807
2016-11-01-19,2016-11-01,train,19,14,9.0,0.39210785427554345
2016-11-01-19,2016-11-01,train,19,15,5.0,0.4414451261077028
2016-11-01-19,2016-11-01,train,19,16,7.0,0.2587398967767066
2016-11-01-19,2016-11-01,train,19,17,5.0,0.3531015678254942
2016-11-01-19,2016-11-01,train,19,18,5.0,0.1901840490797546
2016-11-01-19,2016-11-01,train,19,19,20.0,0.2705521472392638
2016-11-01-19,2016-11-01,train,19,20,12.0,0.25613496932515334
2016-11-01-19,2016-11-01,train,19,21,2.0,0.461826857532379
2016-11-01-19,2016-11-01,train,19,22,2.0,0.23006134969325154
2016-11-01-19,2016-11-01,train,19,23,25.0,0.349147920927062
2016-11-01-19,2016-11-01,train,19,24,4.0,0.2820381731424676
2016-11-01-19,2016-11-01,train,19,25,18.0,0.3270468832841021
2016-11-01-19,2016-11-01,train,19,26,5.0,0.27498295841854126
2016-11-01-19,2016-11-01,train,19,27,10.0,0.21063394683026587
2016-11-01-19,2016-11-01,train,19,28,35.0,0.37563540753724806
2016-11-01-19,2016-11-01,train,19,29,19.0,0.4505794137695978
2016-11-01-20,2016-11-01,train,20,0,19.0,0.250852079072938
2016-11-01-20,2016-11-01,train,20,1,9.0,0.30477921684465653
2016-11-01-20,2016-11-01,train,20,2,16.0,0.2260139740967962
2016-11-01-20,2016-11-01,train,20,3,8.0,0.3373381049761418
2016-11-01-20,2016-11-01,train,20,4,9.0,0.257365750208286
2016-11-01-20,2016-11-01,train,20,5,5.0,0.19536468984321745
2016-11-01-20,2016-11-01,train,20,6,7.0,0.1781088713604051
2016-11-01-20,2016-11-01,train,20,7,11.0,0.36072380244159385
2016-11-01-20,2016-11-01,train,20,8,6.0,0.2414224039990911
2016-11-01-20,2016-11-01,train,20,9,7.0,0.22650696270328172
2016-11-01-20,2016-11-01,train,20,10,4.0,0.22222222222222224
2016-11-01-20,2016-11-01,train,20,11,8.0,0.20057941376959784
2016-11-01-20,2016-11-01,train,20,12,3.0,0.20858895705521474
2016-11-01-20,2016-11-01,train,20,13,2.0,0.22631220177232447
2016-11-01-20,2016-11-01,train,20,14,19.0,0.26373192695440034
2016-11-01-20,2016-11-01,train,20,15,7.0,0.24695686045379298
2016-11-01-20,2016-11-01,train,20,16,5.0,0.21758691206543967
2016-11-01-20,2016-11-01,train,20,17,8.0,0.23534423994546694
2016-11-01-20,2016-11-01,train,20,18,7.0,0.2700360307722271
2016-11-01-20,2016-11-01,train,20,19,17.0,0.21063394683026584
2016-11-01-20,2016-11-01,train,20,20,8.0,0.26133265167007497
2016-11-01-20,2016-11-01,train,20,21,5.0,0.32515337423312884
2016-11-01-20,2016-11-01,train,20,22,2.0,0.20518064076346287
2016-11-01-20,2016-11-01,train,20,23,19.0,0.4333943242564489
2016-11-01-20,2016-11-01,train,20,24,2.0,0.20177232447171098
2016-11-01-20,2016-11-01,train,20,25,17.0,0.2883034604434821
2016-11-01-20,2016-11-01,train,20,26,7.0,0.31473366442691597
2016-11-01-20,2016-11-01,train,20,27,26.0,0.2278852708300561
2016-11-01-20,2016-11-01,train,20,28,21.0,0.30704060765410457
2016-11-01-20,2016-11-01,train,20,29,16.0,0.4017978868438991
2016-11-01-21,2016-11-01,train,21,0,7.0,0.21404226312201774
2016-11-01-21,2016-11-01,train,21,1,22.0,0.33491355270496376
2016-11-01-21,2016-11-01,train,21,2,7.0,0.21725581848281236
2016-11-01-21,2016-11-01,train,21,3,8.0,0.20543626448534424
2016-11-01-21,2016-11-01,train,21,4,7.0,0.19164475606193396
2016-11-01-21,2016-11-01,train,21,5,10.0,0.28732106339468305
2016-11-01-21,2016-11-01,train,21,6,12.0,0.19955691888207225
2016-11-01-21,2016-11-01,train,21,7,7.0,0.32768526633557304
2016-11-01-21,2016-11-01,train,21,8,3.0,0.15700977050670303
2016-11-01-21,2016-11-01,train,21,9,6.0,0.1518972960690752
2016-11-01-21,2016-11-01,train,21,10,5.0,0.2813905930470348
2016-11-01-21,2016-11-01,train,21,11,6.0,0.13962735741876847
2016-11-01-21,2016-11-01,train,21,12,6.0,0.28300386275846395
2016-11-01-21,2016-11-01,train,21,13,1.0,0.12474437627811862
2016-11-01-21,2016-11-01,train,21,14,24.0,0.24045671438309477
2016-11-01-21,2016-11-01,train,21,15,12.0,0.24136559872756191
2016-11-01-21,2016-11-01,train,21,16,5.0,0.24158145875937284
2016-11-01-21,2016-11-01,train,21,17,4.0,0.13991138377641446
2016-11-01-21,2016-11-01,train,21,18,1.0,0.4151329243353783
2016-11-01-21,2016-11-01,train,21,19,26.0,0.28063551989932356
2016-11-01-21,2016-11-01,train,21,20,16.0,0.22171097477845944
2016-11-01-21,2016-11-01,train,21,21,3.0,0.14792092706203136
2016-11-01-21,2016-11-01,train,21,22,5.0,0.1243353783231084
2016-11-01-21,2016-11-01,train,21,23,13.0,0.26474752241623406
2016-11-01-21,2016-11-01,train,21,24,3.0,0.19222903885480572
2016-11-01-21,2016-11-01,train,21,25,7.0,0.2245593533937092
2016-11-01-21,2016-11-01,train,21,26,8.0,0.26380368098159507
2016-11-01-21,2016-11-01,train,21,27,20.0,0.2631220177232447
2016-11-01-21,2016-11-01,train,21,28,26.0,0.26852288815479
2016-11-01-21,2016-11-01,train,21,29,20.0,0.32842535787321064
2016-11-01-22,2016-11-01,train,22,0,15.0,0.269756873437855
2016-11-01-22,2016-11-01,train,22,1,13.0,0.3805254050652823
2016-11-01-22,2016-11-01,train,22,2,4.0,0.22750511247443764
2016-11-01-22,2016-11-01,train,22,3,10.0,0.23421949556918883
2016-11-01-22,2016-11-01,train,22,4,3.0,0.18132242672119972
2016-11-01-22,2016-11-01,train,22,5,7.0,0.28191644756061934
2016-11-01-22,2016-11-01,train,22,6,5.0,0.2789366053169734
2016-11-01-22,2016-11-01,train,22,7,8.0,0.2591172460804363
2016-11-01-22,2016-11-01,train,22,8,2.0,0.16768916155419222
2016-11-01-22,2016-11-01,train,22,9,7.0,0.21657415522446197
2016-11-01-22,2016-11-01,train,22,10,4.0,0.28084526244035446
2016-11-01-22,2016-11-01,train,22,11,10.0,0.22269938650306748
2016-11-01-22,2016-11-01,train,22,12,2.0,0.19461486025903202
2016-11-01-22,2016-11-01,train,22,13,5.0,0.25248807089297887
2016-11-01-22,2016-11-01,train,22,14,16.0,0.28101567825494206
2016-11-01-22,2016-11-01,train,22,15,11.0,0.22972051806407634
2016-11-01-22,2016-11-01,train,22,16,10.0,0.30374914792092705
2016-11-01-22,2016-11-01,train,22,17,2.0,0.35548738922972056
2016-11-01-22,2016-11-01,train,22,18,2.0,0.158145875937287
2016-11-01-22,2016-11-01,train,22,19,21.0,0.28334469438763915
2016-11-01-22,2016-11-01,train,22,20,17.0,0.24110830426240024
2016-11-01-22,2016-11-01,train,22,21,7.0,0.18512026487486613
2016-11-01-22,2016-11-01,train,22,22,3.0,0.23835491933651443
2016-11-01-22,2016-11-01,train,22,23,13.0,0.281684232604478
2016-11-01-22,2016-11-01,train,22,24,3.0,0.22563053851397408
2016-11-01-22,2016-11-01,train,22,25,22.0,0.33237280783293055
2016-11-01-22,2016-11-01,train,22,26,8.0,0.20739604635310155
2016-11-01-22,2016-11-01,train,22,27,16.0,0.32515337423312884
2016-11-01-22,2016-11-01,train,22,28,34.0,0.316291751874574
2016-11-01-22,2016-11-01,train,22,29,20.0,0.31717791411042945
2016-11-01-23,2016-11-01,train,23,0,19.0,0.19933268754708858
2016-11-01-23,2016-11-01,train,23,1,19.0,0.23485093100850288
2016-11-01-23,2016-11-01,train,23,2,5.0,0.2043626448534424
2016-11-01-23,2016-11-01,train,23,3,11.0,0.19390221230712026
2016-11-01-23,2016-11-01,train,23,4,5.0,0.1863667348329925
2016-11-01-23,2016-11-01,train,23,5,5.0,0.2441717791411043
2016-11-01-23,2016-11-01,train,23,6,11.0,0.21224515089545767
2016-11-01-23,2016-11-01,train,23,7,13.0,0.265324314404069
2016-11-01-23,2016-11-01,train,23,8,2.0,0.33469665985003405
2016-11-01-23,2016-11-01,train,23,9,5.0,0.18200408997955012
2016-11-01-23,2016-11-01,train,23,10,4.0,0.2932856169052488
2016-11-01-23,2016-11-01,train,23,11,9.0,0.2603953646898432
2016-11-01-23,2016-11-01,train,23,12,4.0,0.2685753237900477
2016-11-01-23,2016-11-01,train,23,13,5.0,0.3138377641445126
2016-11-01-23,2016-11-01,train,23,14,15.0,0.2550329470574869
2016-11-01-23,2016-11-01,train,23,15,9.0,0.29334242217677803
2016-11-01-23,2016-11-01,train,23,16,10.0,0.20661213360599864
2016-11-01-23,2016-11-01,train,23,17,5.0,0.24485344239945467
2016-11-01-23,2016-11-01,train,23,18,2.0,0.17041581458759372
2016-11-01-23,2016-11-01,train,23,19,17.0,0.258911744656963
2016-11-01-23,2016-11-01,train,23,20,12.0,0.2862417632356283
2016-11-01-23,2016-11-01,train,23,21,6.0,0.19279709157009772
2016-11-01-23,2016-11-01,train,23,22,1.0,0.14519427402862986
2016-11-01-23,2016-11-01,train,23,23,13.0,0.2735042735042735
2016-11-01-23,2016-11-01,train,23,24,0.0,0.0
2016-11-01-23,2016-11-01,train,23,25,21.0,0.3333333333333333
2016-11-01-23,2016-11-01,train,23,26,12.0,0.22455123835491933
2016-11-01-23,2016-11-01,train,23,27,13.0,0.24739132714592837
2016-11-01-23,2016-11-01,train,23,28,21.0,0.42026162885058593
2016-11-01-23,2016-11-01,train,23,29,26.0,0.35228881547899954
2016-11-01-24,2016-11-01,train,24,0,15.0,0.22962962962962966
2016-11-01-24,2016-11-01,train,24,1,7.0,0.3180446002531892
2016-11-01-24,2016-11-01,train,24,2,5.0,0.1845944103612815
2016-11-01-24,2016-11-01,train,24,3,9.0,0.226842384306597
2016-11-01-24,2016-11-01,train,24,4,7.0,0.398091342876619
2016-11-01-24,2016-11-01,train,24,5,4.0,0.18285616905248808
2016-11-01-24,2016-11-01,train,24,6,7.0,0.2737364884604148
2016-11-01-24,2016-11-01,train,24,7,10.0,0.25446489434219494
2016-11-01-24,2016-11-01,train,24,8,4.0,0.20841854124062711
2016-11-01-24,2016-11-01,train,24,9,4.0,0.24539877300613497
2016-11-01-24,2016-11-01,train,24,10,9.0,0.3120502916003939
2016-11-01-24,2016-11-01,train,24,11,3.0,0.15110202226766645
2016-11-01-24,2016-11-01,train,24,12,4.0,0.1329243353783231
2016-11-01-24,2016-11-01,train,24,13,1.0,0.12338104976141787
2016-11-01-24,2016-11-01,train,24,14,20.0,0.264587593728698
2016-11-01-24,2016-11-01,train,24,15,4.0,0.3346966598500341
2016-11-01-24,2016-11-01,train,24,16,14.0,0.20552147239263804
2016-11-01-24,2016-11-01,train,24,17,7.0,0.17518745739604635
2016-11-01-24,2016-11-01,train,24,18,7.0,0.17353198948290974
2016-11-01-24,2016-11-01,train,24,19,22.0,0.36964739418727144
2016-11-01-24,2016-11-01,train,24,20,11.0,0.29243353783231085
2016-11-01-24,2016-11-01,train,24,21,4.0,0.18064076346284935
2016-11-01-24,2016-11-01,train,24,22,3.0,0.14655760054533062
2016-11-01-24,2016-11-01,train,24,23,16.0,0.279780163599182
2016-11-01-24,2016-11-01,train,24,24,3.0,0.23131106566689386
2016-11-01-24,2016-11-01,train,24,25,24.0,0.4001647352874347
2016-11-01-24,2016-11-01,train,24,26,9.0,0.35991820040899797
2016-11-01-24,2016-11-01,train,24,27,21.0,0.2862011880416788
2016-11-01-24,2016-11-01,train,24,28,25.0,0.4302931152010907
2016-11-01-24,2016-11-01,train,24,29,21.0,0.26036290453468364
